begintrip_lat,begintrip_lng,begintrip_timestamp_local,surge_multiplier
22.2850709,114.1585079,18:01:21,1.5
22.3532977,114.2489792,14:01:12,1.4
22.2772824,114.1650096,00:06:44,1.5
22.27745707,114.1653177,12:35:40,1.5
22.2865103,114.1566508,22:14:13,1.5
22.27757616,114.1695297,18:16:10,1.5
22.2806828,114.1709366,14:37:50,1.5
22.31947,114.175028,12:27:44,1.4
22.28734156,114.2131189,19:46:03,1.2
22.2846557,114.1484618,18:52:52,2.4
22.2836632,114.1541674,13:26:27,1.5
22.2823479,114.1594128,19:58:53,1.8
22.2955839,114.1697613,19:51:28,1.3
22.2823593,114.1842094,20:00:42,1.5
22.28060238,114.180122,19:47:28,2.1
22.2823024,114.1551478,19:40:50,1.4
22.2779645,114.1864264,14:39:06,1.7
22.3038921,114.1861071,16:47:00,1.4
22.2801012,114.1544996,16:59:36,1.8
22.3045583,114.1603001,20:55:14,1.2
22.30123252,114.1835943,11:50:07,1.9
22.31072866,114.191073,12:29:42,3.1
22.28043267,114.1823646,03:44:43,1.4
22.28190172,114.1449541,12:19:25,3.2
22.2804617,114.171705,15:12:16,1.4
22.2809635,114.1821438,14:54:53,2.1
22.30312946,114.1598417,23:38:04,1.5
22.267119,114.1818908,11:48:55,1.2
22.2807576,114.1736535,12:07:22,1.3
22.2999536,114.1720527,21:43:30,1.5
22.24975625,114.168391,13:57:10,1.3
22.27167759,114.177763,11:51:06,1.2
22.2789614,114.1813307,22:43:30,1.4
22.303188,114.160007,23:00:41,1.5
22.3234336,114.1678203,21:05:22,1.5
22.3011501,114.1752454,21:36:35,1.5
22.37994948,114.1964275,08:59:48,1.5
22.27733248,114.1685198,18:45:22,1.8
22.30020809,114.1786709,12:41:53,1.2
22.28337294,114.1593698,18:11:19,1.3
22.28508919,114.1529524,21:53:06,1.5
22.2843415,114.1454325,11:46:04,1.4
22.2840533,114.1819675,20:05:24,1.3
22.2825124,114.1492586,07:34:49,1.4
22.2882489,114.192055,14:31:34,1.2
22.29379048,114.1737835,23:18:42,1.4
22.2825803,114.214118,12:48:26,1.5
22.2800175,114.1809766,13:00:00,1.7
22.30452844,114.1624777,18:18:05,1.2
22.3325206,114.1795966,15:42:46,1.4
22.2678398,114.1284123,12:54:31,1.5
22.34350149,114.1549331,12:35:10,1.6
22.2851617,114.15806,19:16:37,1.9
22.3163343,114.1765602,08:35:21,1.6
22.30670091,114.1622396,14:00:42,1.2
22.28520469,114.1415499,22:53:50,1.5
22.2775348,114.1653138,16:09:47,1.4
22.2855872,114.1593099,18:20:41,1.4
22.2804355,114.1549334,02:47:31,1.5
22.2706417,114.177945,08:41:54,1.2
22.28480036,114.1562285,20:19:17,1.5
22.2746125,114.17333,17:26:47,1.2
22.2801859,114.1574019,22:13:07,1.5
22.2988367,114.177635,22:52:22,1.6
22.27909892,114.1639988,13:09:56,1.4
22.2792217,114.1788043,22:25:13,1.5
22.30652356,114.1711744,01:26:11,1.2
22.27586016,114.1844559,11:26:30,1.7
22.28524183,114.1581775,20:40:50,1.5
22.28519525,114.158247,15:10:33,1.3
22.284342,114.1585768,20:11:01,1.4
22.2831695,114.1522352,18:41:11,1.8
22.29991496,114.17364,22:04:40,2.2
22.2743657,114.1713455,17:01:01,1.2
22.2762129,114.1671886,19:14:46,1.5
22.3389047,114.1498228,12:37:02,1.2
22.28428715,114.1541767,17:31:53,1.6
22.28466505,114.1585372,20:44:21,1.6
22.2835724,114.1519998,20:23:51,1.9
22.2805552,114.1575908,15:06:22,1.5
22.27976889,114.1398493,14:34:12,2.8
22.2773293,114.1683351,19:25:15,1.5
22.2874612,114.1571428,12:14:41,1.3
22.28537034,114.1481281,22:02:27,1.2
22.27347693,114.174512,08:15:29,1.5
22.2865291,114.1429421,09:14:54,3
22.27540151,114.1561491,14:57:27,1.5
22.28293134,114.1934241,12:23:03,1.6
22.2808631,114.1548161,14:01:56,1.4
22.27990391,114.1593913,16:20:55,1.4
22.2687655,114.1759304,19:00:11,1.7
22.319211,114.1856916,14:14:02,1.5
22.2793518,114.1615234,12:28:20,2.5
22.2808081,114.1572584,13:43:54,1.4
22.3850982,114.1875008,19:16:22,1.7
22.2765591,114.1677655,13:27:46,1.5
22.2830507,114.1268589,13:21:48,1.5
22.32506039,114.1710863,19:11:08,1.4
22.30287147,114.1827158,18:03:51,2
22.3354786,114.1427858,17:39:45,1.2
22.2743929,114.1734969,17:48:54,1.5
22.26795273,114.1250551,13:06:24,1.3
22.2798733,114.1514867,05:38:49,1.5
22.3012797,114.1760993,23:09:49,2.1
22.3658483,114.122925,19:13:20,1.5
22.2678818,114.1847245,15:04:30,2.1
22.3161592,114.2650308,13:00:04,1.2
22.28114235,114.1853828,16:51:28,1.4
22.28175984,114.1838268,04:37:13,1.4
22.2838097,114.149305,17:48:19,1.4
22.26760084,114.1869452,14:24:52,1.5
22.27688987,114.1640675,01:31:52,1.5
22.28180593,114.1574546,03:16:19,1.5
22.3037187,114.1592359,08:55:29,1.7
22.2848166,114.1580859,12:32:35,2.9
22.3911373,114.2086659,11:55:29,1.7
22.2850858,114.1530155,01:18:17,1.5
22.2820198,114.1551622,18:24:39,1.2
22.2714438,114.1856104,07:37:22,2
22.2703874,114.1279826,11:01:52,1.8
22.30098,114.178125,22:12:46,2.3
22.2835463,114.130635,10:53:02,1.8
22.28491077,114.1583144,21:45:17,1.5
22.2774383,114.1832901,12:44:09,1.2
22.2913926,114.2043905,12:26:10,1.4
22.2782629,114.1819606,14:08:22,1.5
22.2753909,114.1618168,14:17:46,1.5
22.30791897,114.1926583,18:59:53,1.3
22.2821644,114.1284517,14:25:28,1.5
22.31744,114.2690217,12:27:04,1.3
22.29033046,114.1938781,18:36:24,1.3
22.2749697,114.1718321,17:01:05,1.5
22.285331,114.1583147,14:23:22,1.5
22.31785387,114.156803,19:27:02,1.8
22.274914,114.168165,14:47:40,1.2
22.28543723,114.150561,09:17:29,1.5
22.2761035,114.1563376,12:11:44,2.3
22.2769619,114.1650399,14:59:07,1.4
22.2787686,114.1606268,19:43:19,1.4
22.31468411,114.1796137,11:59:48,1.6
22.29373,114.1737367,14:27:42,1.5
22.31696949,114.1820143,14:22:48,1.5
22.2802008,114.157857,18:11:26,2
22.3216717,114.1930433,08:43:08,1.5
22.2877941,114.1475663,09:20:08,2.3
22.2811916,114.1863171,16:01:49,1.3
22.3266952,114.1835923,14:20:35,1.5
22.32431326,114.1695926,18:15:49,1.4
22.2815994,114.1481739,07:37:54,1.7
22.28229172,114.1265927,18:56:24,2.2
22.2827642,114.1530727,23:46:00,1.2
22.304241,114.1721619,09:08:34,1.6
22.2869238,114.1358941,16:38:27,1.8
22.28035112,114.169708,22:46:40,1.4
22.2862254,114.1564474,18:29:11,1.4
22.29489994,114.1728766,08:19:21,1.5
22.2807997,114.157238,18:54:21,1.6
22.27987837,114.1728746,15:27:47,1.5
22.2833416,114.1588349,18:31:57,2.8
22.28646466,114.1483821,20:58:56,1.4
22.2757587,114.1705061,14:42:24,1.2
22.2866838,114.143297,09:05:59,1.9
22.2955449,114.1722871,22:24:00,1.3
22.2773117,114.1654584,19:55:06,1.3
22.28047191,114.1733094,17:00:49,1.5
22.2800209,114.1588155,17:18:27,1.6
22.2774812,114.1650715,23:03:57,2.2
22.281551,114.1573144,03:31:32,1.5
22.2810467,114.15047,07:11:57,1.5
22.27726562,114.1651515,12:14:03,2.5
22.2879609,114.1509204,17:29:10,1.4
22.27715925,114.1802288,12:56:54,1.5
22.283505,114.1508867,14:19:08,2.1
22.2795865,114.1552348,23:31:23,1.5
22.2784147,114.1611918,18:36:45,1.2
22.27816579,114.1827226,20:12:36,1.5
22.2771384,114.1719298,12:35:59,2.1
22.307898,114.2585942,19:15:38,1.3
22.28199981,114.1447722,12:32:23,1.5
22.2836267,114.150645,10:41:22,1.3
22.279331,114.1602961,19:08:26,1.8
22.28546229,114.1511656,18:37:43,1.9
22.2791437,114.1609746,19:23:54,1.8
22.27774057,114.166016,09:42:51,1.5
22.28028983,114.163064,18:30:57,1.7
22.3184899,114.1611649,12:14:18,1.6
22.27420171,114.1533137,08:43:53,1.7
22.28574308,114.1317762,18:11:17,1.5
22.2815755,114.1514789,07:24:01,1.9
22.2851729,114.1376367,08:41:09,2.5
22.2839605,114.1820258,22:05:57,1.3
22.2852109,114.1489523,09:13:42,3.2
22.2852873,114.1545402,13:54:33,1.5
22.2710551,114.1848237,08:37:37,2.2
22.2861898,114.1965585,17:03:15,2.1
22.2844717,114.1548033,13:29:27,1.6
22.2487047,114.1825621,19:08:54,1.5
22.30291135,114.1628658,18:52:22,1.6
22.3155869,114.1712481,12:40:33,1.5
22.27298972,114.1858917,18:14:34,1.5
22.2772667,114.1655351,14:33:19,2.1
22.28421273,114.1543065,17:24:56,1.6
22.2770544,114.1642947,17:45:13,1.2
22.282513,114.1499826,19:22:33,1.7
22.2788333,114.1786617,14:19:49,1.5
22.29953205,114.1683077,19:20:19,1.4
22.2819986,114.1849368,21:53:46,1.5
22.3394489,114.1799789,15:01:59,1.9
22.28519345,114.1582001,20:03:22,1.9
22.2750224,114.1719833,17:17:12,1.7
22.33100936,114.1489651,08:21:58,1.3
22.27901293,114.1605842,17:22:26,1.5
22.2787405,114.1852288,19:47:49,1.4
22.28062373,114.15753,20:17:31,1.5
22.2681315,114.1801309,08:09:56,1.5
22.287251,114.1466296,18:09:44,1.5
22.2804891,114.1827882,19:41:22,2.1
22.2831937,114.156765,17:14:37,1.4
22.2815333,114.1515483,12:27:39,2.4
22.3180285,114.1562348,17:28:39,1.3
22.287135,114.1590483,14:29:40,1.4
22.2778176,114.1736358,19:20:28,2.7
22.2844188,114.1561162,13:46:24,1.2
22.2819975,114.152449,14:26:19,2
22.30018708,114.1853183,23:12:48,1.5
22.28732865,114.2119373,12:19:12,2.6
22.2704064,114.1935852,07:06:54,1.5
22.3030667,114.1605433,18:25:20,2
22.3377204,114.1463692,14:45:45,1.5
22.2820779,114.1560836,02:06:36,1.5
22.2843762,114.1540172,17:46:40,2
22.2804733,114.15584,16:37:05,1.5
22.2833314,114.1589284,12:16:17,2.3
22.3367521,114.2084623,11:44:23,1.2
22.2774244,114.1685096,19:07:58,1.3
22.286234,114.1479487,18:35:31,1.2
22.27771993,114.1660325,13:11:49,1.4
22.2792469,114.160839,12:06:28,1.6
22.28818,114.2122908,20:06:37,1.6
22.2823962,114.159379,19:13:10,1.5
22.2755928,114.1566349,06:06:11,1.5
22.30385806,114.1618276,06:17:37,1.2
22.27910052,114.17808,23:02:17,1.2
22.2755179,114.1830662,22:59:24,1.2
22.28087,114.1566567,04:10:10,1.5
22.2862658,114.2172423,18:54:22,1.9
22.2791181,114.1529842,12:59:22,1.5
22.2790569,114.1649865,17:41:42,1.7
22.2828214,114.1487552,19:35:50,2.3
22.28675986,114.1602081,18:29:44,1.9
22.2773614,114.16487,13:42:44,1.9
22.2807168,114.1572058,02:09:15,1.9
22.2848394,114.156574,17:39:50,1.4
22.2790024,114.1508056,13:54:57,1.3
22.31655716,114.2227537,11:44:17,1.3
22.28076076,114.1574217,18:28:06,1.5
22.2842847,114.1559525,16:03:38,1.5
22.28207001,114.142509,11:56:48,1.6
22.2778538,114.1742992,15:31:40,1.3
22.2767531,114.1740424,19:12:03,1.3
22.3053302,114.1905211,09:02:03,1.6
22.2839455,114.1588067,18:25:45,1.9
22.27455357,114.1732547,19:34:35,1.3
22.27622356,114.1563373,19:36:06,1.5
22.2722416,114.1765769,09:42:42,1.6
22.28102583,114.1821718,21:52:26,1.5
22.2808467,114.156715,20:07:42,1.9
22.2950124,114.1718407,17:54:35,1.5
22.2789058,114.1777356,19:07:34,1.3
22.2850286,114.15491,16:50:01,1.4
22.2776512,114.1663558,22:14:37,1.5
22.28037,114.1750383,19:55:05,1.5
22.27122491,114.1848007,17:52:04,1.5
22.3373168,114.1496164,19:34:42,1.4
22.27623149,114.169897,21:54:12,1.5
22.282531,114.1556211,20:06:07,1.3
22.31068,114.1911067,12:54:49,1.5
22.28565286,114.1524496,20:27:36,1.9
22.3342846,114.1764772,08:33:24,1.5
22.2806837,114.1574257,23:32:14,1.5
22.2773027,114.1653325,20:00:21,1.5
22.2850327,114.1528545,19:40:16,1.4
22.28472236,114.2122563,13:11:39,1.9
22.2785705,114.1713862,15:54:40,1.7
22.299732,114.1726224,15:15:46,1.9
22.27761584,114.1735386,19:40:02,2.1
22.39922152,114.1947504,13:33:25,1.3
